"business","name","unit","per_unit_value","brand","category","sub_category","sub_category2","vendor_price","price","is_offer_enable","offer_price","featured_image","short_resolation_image","type","keywords","alert_quantity","slug","sku","delivery_time","status","enable_stock","current_stock","description","shipping_charge","image1","image2","image3","image4","image5","image6"
"globalvillageinternational","Layerr Shot 135ML Blue Blaze","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","310.25","365","0","","layerr-shot-135ml-blue-blaze-deshibazaarbd---162-1639918892-1639918892-61bf2d2c3ee21.webp","layerr-shot-135ml-blue-blaze-deshibazaarbd---162-1639918892-1639918892-61bf2d2c3ee21.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot 135ML Deep Desire","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","310.25","365","0","","layerr-shot-135ml-deep-desire-deshibazaarbd---163-1639918892-1639918892-61bf2d2c4a765.webp","layerr-shot-135ml-deep-desire-deshibazaarbd---163-1639918892-1639918892-61bf2d2c4a765.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot 135ML Power Play","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","310.25","365","0","","layerr-shot-135ml-power-play-deshibazaarbd---164-1639918892-1639918892-61bf2d2c575cd.webp","layerr-shot-135ml-power-play-deshibazaarbd---164-1639918892-1639918892-61bf2d2c575cd.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot 135ML Red Stallion","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","310.25","365","0","","layerr-shot-135ml-red-stallion-deshibazaarbd---165-1639918892-1639918892-61bf2d2c63491.webp","layerr-shot-135ml-red-stallion-deshibazaarbd---165-1639918892-1639918892-61bf2d2c63491.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot 135ML Royal Jade","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","310.25","365","0","","layerr-shot-135ml-royal-jade-deshibazaarbd---166-1639918892-1639918892-61bf2d2c7127d.webp","layerr-shot-135ml-royal-jade-deshibazaarbd---166-1639918892-1639918892-61bf2d2c7127d.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot 135ML Smokin Hot","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","310.25","365","0","","layerr-shot-135ml-smokin-hot-deshibazaarbd---167-1639918892-1639918892-61bf2d2c7eeb5.webp","layerr-shot-135ml-smokin-hot-deshibazaarbd---167-1639918892-1639918892-61bf2d2c7eeb5.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot Gold 135ML Dynamic","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","318.75","375","0","","layerr-shot-gold-135ml-dynamic-deshibazaarbd---170-1639918892-1639918892-61bf2d2ca340a.webp","layerr-shot-gold-135ml-dynamic-deshibazaarbd---170-1639918892-1639918892-61bf2d2ca340a.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot Gold 135ML Iconic","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","318.75","375","0","","layerr-shot-gold-135ml-iconic-deshibazaarbd---171-1639918892-1639918892-61bf2d2caed02.webp","layerr-shot-gold-135ml-iconic-deshibazaarbd---171-1639918892-1639918892-61bf2d2caed02.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot Gold 135ML Imperial","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","318.75","375","0","","layerr-shot-gold-135ml-imperial-deshibazaarbd---172-1639918892-1639918892-61bf2d2cba727.webp","layerr-shot-gold-135ml-imperial-deshibazaarbd---172-1639918892-1639918892-61bf2d2cba727.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot Gold 135ML Passion","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","318.75","375","0","","layerr-shot-gold-135ml-passion-deshibazaarbd---173-1639918892-1639918892-61bf2d2cc629f.webp","layerr-shot-gold-135ml-passion-deshibazaarbd---173-1639918892-1639918892-61bf2d2cc629f.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot Absolute 135ML Game","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","335.75","395","0","","layerr-shot-absolute-135ml-game-deshibazaarbd---168-1639918892-1639918892-61bf2d2c8b6e0.webp","layerr-shot-absolute-135ml-game-deshibazaarbd---168-1639918892-1639918892-61bf2d2c8b6e0.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Shot Absolute 135ML Power","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","335.75","395","0","","layerr-shot-absolute-135ml-power-deshibazaarbd---169-1639918892-1639918892-61bf2d2c975d0.webp","layerr-shot-absolute-135ml-power-deshibazaarbd---169-1639918892-1639918892-61bf2d2c975d0.webp","","","10","","","10080","active","1","100","","","","","","","",""
"globalvillageinternational","Layerr Wottagirl 135ML Amber Kiss","Piece","1","layerr-shot","health-and-beauty-1","fragrances","","310.25","365","0","","layerr-wottagirl-135ml-amber-kiss-deshibazaarbd---174-1639918892-1639918892-61bf2d2cd1bed.webp","layerr-wottagirl-135ml-amber-kiss-deshibazaarbd---174-1639918892-1639918892-61bf2d2cd1bed.webp","","","10","","","10080","active","1","100","","","","","","","",""
